customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03310,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),80.14,1695.44,No
CUST-03311,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.03,1242.45,No
CUST-03312,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.32,1004.9,Yes
CUST-03313,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.57,382.07,No
CUST-03314,Male,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.74,746.26,No
CUST-03315,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.73,1959.17,Yes
CUST-03316,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.88,617.93,No
CUST-03317,Female,1,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.24,1061.01,Yes
CUST-03318,Male,1,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.65,994.16,Yes
CUST-03319,Female,0,Yes,Yes,40,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,47.28,1888.33,No
CUST-03320,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.77,328.84,No
CUST-03321,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.38,926.24,No
CUST-03322,Male,1,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.0,983.75,No
CUST-03323,Female,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1312.02,No
CUST-03324,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),77.62,2237.23,Yes
CUST-03325,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,68.49,2847.67,No
CUST-03326,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),85.67,108.03,No
CUST-03327,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.27,2255.57,No
CUST-03328,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,71.5,845.69,No
CUST-03329,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.91,2028.61,Yes
CUST-03330,Male,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.63,1313.5,Yes
CUST-03331,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,75.03,621.78,Yes
CUST-03332,Female,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),81.79,5623.91,No
CUST-03333,Female,1,No,No,51,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.84,2875.77,Yes
CUST-03334,Male,1,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,201.56,No
CUST-03335,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),83.33,767.88,No
CUST-03336,Female,0,No,No,34,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.21,2948.16,Yes
CUST-03337,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.07,3209.86,No
CUST-03338,Female,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.68,522.45,No
CUST-03339,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,53.11,708.9,No
CUST-03340,Male,1,Yes,Yes,20,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,60.73,1240.32,No
CUST-03341,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,66.68,No
CUST-03342,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,77.78,471.38,Yes
CUST-03343,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.5,3144.25,No
CUST-03344,Female,1,Yes,No,15,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,90.05,1380.08,No
CUST-03345,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),63.55,1388.35,No
CUST-03346,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,68.1,1952.58,No
CUST-03347,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.73,1570.89,Yes
CUST-03348,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.25,798.44,No
CUST-03349,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.32,854.94,No
CUST-03350,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.75,230.42,No
CUST-03351,Female,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,84.46,3941.81,Yes
CUST-03352,Male,1,No,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),46.02,1348.54,No
CUST-03353,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.74,3025.75,No
CUST-03354,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.35,3167.73,No
CUST-03355,Male,0,No,No,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,42.55,1113.06,No
CUST-03356,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),79.79,5778.02,No
CUST-03357,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.46,625.48,Yes
CUST-03358,Female,1,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.88,1065.74,No
CUST-03359,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.79,830.18,No
CUST-03360,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),69.29,2095.51,No
CUST-03361,Female,1,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,92.26,1924.28,No
CUST-03362,Female,1,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.3,1344.69,Yes
CUST-03363,Female,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.33,1093.97,No
CUST-03364,Female,0,No,Yes,35,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.37,2085.92,No
CUST-03365,Female,0,No,Yes,10,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),51.01,508.86,No
CUST-03366,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),51.39,638.35,Yes
CUST-03367,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.24,176.1,Yes
CUST-03368,Male,0,No,No,65,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.2,3569.65,No
CUST-03369,Male,1,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.76,1044.07,No
CUST-03370,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.96,310.3,Yes
CUST-03371,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,75.7,2614.55,No
CUST-03372,Female,0,No,Yes,9,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.18,567.82,No
CUST-03373,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,87.05,2108.51,No
CUST-03374,Female,1,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.47,1218.21,No
CUST-03375,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.21,889.28,Yes
CUST-03376,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.61,1034.52,No
CUST-03377,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.6,5950.7,No
CUST-03378,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,78.83,3099.33,No
CUST-03379,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,82.32,5961.08,No
CUST-03380,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.09,319.51,No
CUST-03381,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.07,611.3,No
CUST-03382,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,48.98,1403.71,No
CUST-03383,Male,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),76.54,1847.64,Yes
CUST-03384,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.07,880.48,No
CUST-03385,Female,1,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.02,996.09,Yes
CUST-03386,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.54,240.67,Yes
CUST-03387,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,92.12,6610.19,No
CUST-03388,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),79.87,2402.87,Yes
CUST-03389,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),57.0,2088.67,No
CUST-03390,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.55,5243.31,No
CUST-03391,Male,1,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),88.33,1053.99,No
CUST-03392,Female,1,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),92.63,2042.29,No
CUST-03393,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.68,323.83,Yes
CUST-03394,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.55,248.64,No
CUST-03395,Male,1,No,Yes,47,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.06,2623.0,Yes
CUST-03396,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1082.29,No
CUST-03397,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,44.25,227.37,No
CUST-03398,Female,0,No,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,58.35,1813.2,No
CUST-03399,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.29,1220.55,No
CUST-03400,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.76,3371.65,No
CUST-03401,Female,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.83,711.3,No
CUST-03402,Female,0,No,No,31,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.27,1872.95,No
CUST-03403,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.76,563.94,No
CUST-03404,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,543.98,No
CUST-03405,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.86,2295.45,Yes
CUST-03406,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.61,1479.99,No
CUST-03407,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.71,1383.8,No
CUST-03408,Female,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,75.88,904.76,Yes
CUST-03409,Male,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.2,4757.25,No
CUST-03410,Female,0,No,No,14,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),77.57,1103.62,No
CUST-03411,Male,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.51,2659.9,No
CUST-03412,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,239.29,No
CUST-03413,Female,0,No,Yes,34,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,59.66,2032.9,No
CUST-03414,Male,0,Yes,No,23,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.42,1862.56,Yes
CUST-03415,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.9,3561.14,No
CUST-03416,Female,0,No,No,13,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),91.32,1192.4,Yes
CUST-03417,Female,1,No,No,12,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.14,657.1,No
CUST-03418,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),86.45,6200.62,No
CUST-03419,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,366.74,No
CUST-03420,Male,1,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,83.94,2684.46,No
CUST-03421,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,57.87,313.79,Yes
CUST-03422,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.53,2139.66,Yes
CUST-03423,Male,0,Yes,No,17,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.02,1131.67,No
CUST-03424,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.31,6766.35,No
CUST-03425,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),74.63,1181.64,No
CUST-03426,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),50.55,3633.65,No
CUST-03427,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.17,1069.06,No
CUST-03428,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.69,2633.06,Yes
CUST-03429,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.3,5506.6,No
CUST-03430,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,42.95,968.31,No
CUST-03431,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.96,4248.67,No
CUST-03432,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,785.06,No
CUST-03433,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,82.08,2092.1,Yes
CUST-03434,Female,1,No,Yes,34,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.91,1444.45,No
CUST-03435,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),50.39,3047.74,No
CUST-03436,Male,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.07,1817.8,No
CUST-03437,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),79.05,564.4,Yes
CUST-03438,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.62,3328.07,No
CUST-03439,Male,0,No,No,46,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,52.46,2423.51,No
CUST-03440,Male,0,Yes,No,31,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.73,2204.96,Yes
CUST-03441,Male,1,Yes,No,16,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.58,1055.98,Yes
CUST-03442,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),42.45,1814.34,No
CUST-03443,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.94,204.49,No
CUST-03444,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),79.65,2651.95,Yes
CUST-03445,Female,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.08,610.96,No
CUST-03446,Male,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,53.62,1400.56,No
CUST-03447,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.16,2933.02,No
CUST-03448,Female,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,89.2,1621.22,No
CUST-03449,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),97.0,1052.48,No
CUST-03450,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,82.3,1097.93,Yes
CUST-03451,Male,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.25,5185.91,No
CUST-03452,Female,0,No,No,38,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),49.47,1897.6,No
CUST-03453,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.96,2667.68,No
CUST-03454,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.41,889.44,No
